atime,name.1,zeros,w.1.1,link.1.2,name.2,p.1.2,w.2.1,link.2.3,name.3,p.2.3,w.3,link.3.4,name.4,p.3.4,w.4
15.0,client3,0,100,l_c3_fw,vnf_fw,1000,100,l_fw_lb,vnf_lb,1000,100,l_lb_nat,vnf_nat,1000,100
15.0,client3,0,100,l_c3_fw,vnf_fw,1000,100,l_fw_lb,vnf_lb,1000,100,l_lb_nat,vnf_nat,1000,100
15.0,client3,0,100,l_c3_fw,vnf_fw,1000,100,l_fw_lb,vnf_lb,1000,100,l_lb_nat,vnf_nat,1000,100
15.0,client3,0,100,l_c3_fw,vnf_fw,1000,100,l_fw_lb,vnf_lb,1000,100,l_lb_nat,vnf_nat,1000,100
15.0,client4,0,100,l_c4_fw,vnf_fw,1000,100,l_fw_ids,vnf_ids,1000,100,l_ids_nat,vnf_nat,1000,100
15.0,client4,0,100,l_c4_fw,vnf_fw,1000,100,l_fw_ids,vnf_ids,1000,100,l_ids_nat,vnf_nat,1000,100
15.0,client4,0,100,l_c4_fw,vnf_fw,1000,100,l_fw_ids,vnf_ids,1000,100,l_ids_nat,vnf_nat,1000,100
15.0,client4,0,100,l_c4_fw,vnf_fw,1000,100,l_fw_ids,vnf_ids,1000,100,l_ids_nat,vnf_nat,1000,100
15.0,client4,0,100,l_c4_fw,vnf_fw,1000,100,l_fw_ids,vnf_ids,1000,100,l_ids_nat,vnf_nat,1000,100
15.0,client4,0,100,l_c4_fw,vnf_fw,1000,100,l_fw_ids,vnf_ids,1000,100,l_ids_nat,vnf_nat,1000,100
15.0,client4,0,100,l_c4_fw,vnf_fw,1000,100,l_fw_ids,vnf_ids,1000,100,l_ids_nat,vnf_nat,1000,100
15.0,client4,0,100,l_c4_fw,vnf_fw,1000,100,l_fw_ids,vnf_ids,1000,100,l_ids_nat,vnf_nat,1000,100
15.0,client4,0,100,l_c4_fw,vnf_fw,1000,100,l_fw_ids,vnf_ids,1000,100,l_ids_nat,vnf_nat,1000,100
15.0,client4,0,100,l_c4_fw,vnf_fw,1000,100,l_fw_ids,vnf_ids,1000,100,l_ids_nat,vnf_nat,1000,100
16.0,client1,0,100,l_c1_fw,vnf_fw,1000,100,l_fw_ids,vnf_ids,1000,100,l_ids_lb,vnf_lb,1000,100
16.0,client1,0,100,l_c1_fw,vnf_fw,1000,100,l_fw_ids,vnf_ids,1000,100,l_ids_lb,vnf_lb,1000,100
16.0,client1,0,100,l_c1_fw,vnf_fw,1000,100,l_fw_ids,vnf_ids,1000,100,l_ids_lb,vnf_lb,1000,100
16.0,client1,0,100,l_c1_fw,vnf_fw,1000,100,l_fw_ids,vnf_ids,1000,100,l_ids_lb,vnf_lb,1000,100
16.0,client1,0,100,l_c1_fw,vnf_fw,1000,100,l_fw_ids,vnf_ids,1000,100,l_ids_lb,vnf_lb,1000,100
16.0,client1,0,100,l_c1_fw,vnf_fw,1000,100,l_fw_ids,vnf_ids,1000,100,l_ids_lb,vnf_lb,1000,100
16.0,client1,0,100,l_c1_fw,vnf_fw,1000,100,l_fw_ids,vnf_ids,1000,100,l_ids_lb,vnf_lb,1000,100
16.0,client1,0,100,l_c1_fw,vnf_fw,1000,100,l_fw_ids,vnf_ids,1000,100,l_ids_lb,vnf_lb,1000,100
16.0,client1,0,100,l_c1_fw,vnf_fw,1000,100,l_fw_ids,vnf_ids,1000,100,l_ids_lb,vnf_lb,1000,100
16.0,client1,0,100,l_c1_fw,vnf_fw,1000,100,l_fw_ids,vnf_ids,1000,100,l_ids_lb,vnf_lb,1000,100
16.0,client2,0,100,l_c2_fw,vnf_fw,1000,100,l_fw_nat,vnf_nat,1000,100,l_nat_ids,vnf_ids,1000,100
16.0,client2,0,100,l_c2_fw,vnf_fw,1000,100,l_fw_nat,vnf_nat,1000,100,l_nat_ids,vnf_ids,1000,100
16.0,client2,0,100,l_c2_fw,vnf_fw,1000,100,l_fw_nat,vnf_nat,1000,100,l_nat_ids,vnf_ids,1000,100
16.0,client2,0,100,l_c2_fw,vnf_fw,1000,100,l_fw_nat,vnf_nat,1000,100,l_nat_ids,vnf_ids,1000,100
16.0,client2,0,100,l_c2_fw,vnf_fw,1000,100,l_fw_nat,vnf_nat,1000,100,l_nat_ids,vnf_ids,1000,100
16.0,client2,0,100,l_c2_fw,vnf_fw,1000,100,l_fw_nat,vnf_nat,1000,100,l_nat_ids,vnf_ids,1000,100
16.0,client2,0,100,l_c2_fw,vnf_fw,1000,100,l_fw_nat,vnf_nat,1000,100,l_nat_ids,vnf_ids,1000,100
16.0,client2,0,100,l_c2_fw,vnf_fw,1000,100,l_fw_nat,vnf_nat,1000,100,l_nat_ids,vnf_ids,1000,100
16.0,client2,0,100,l_c2_fw,vnf_fw,1000,100,l_fw_nat,vnf_nat,1000,100,l_nat_ids,vnf_ids,1000,100
16.0,client2,0,100,l_c2_fw,vnf_fw,1000,100,l_fw_nat,vnf_nat,1000,100,l_nat_ids,vnf_ids,1000,100
16.0,client3,0,100,l_c3_fw,vnf_fw,1000,100,l_fw_lb,vnf_lb,1000,100,l_lb_nat,vnf_nat,1000,100
16.0,client3,0,100,l_c3_fw,vnf_fw,1000,100,l_fw_lb,vnf_lb,1000,100,l_lb_nat,vnf_nat,1000,100
16.0,client3,0,100,l_c3_fw,vnf_fw,1000,100,l_fw_lb,vnf_lb,1000,100,l_lb_nat,vnf_nat,1000,100
16.0,client3,0,100,l_c3_fw,vnf_fw,1000,100,l_fw_lb,vnf_lb,1000,100,l_lb_nat,vnf_nat,1000,100
16.0,client3,0,100,l_c3_fw,vnf_fw,1000,100,l_fw_lb,vnf_lb,1000,100,l_lb_nat,vnf_nat,1000,100
16.0,client3,0,100,l_c3_fw,vnf_fw,1000,100,l_fw_lb,vnf_lb,1000,100,l_lb_nat,vnf_nat,1000,100
16.0,client3,0,100,l_c3_fw,vnf_fw,1000,100,l_fw_lb,vnf_lb,1000,100,l_lb_nat,vnf_nat,1000,100
16.0,client3,0,100,l_c3_fw,vnf_fw,1000,100,l_fw_lb,vnf_lb,1000,100,l_lb_nat,vnf_nat,1000,100
16.0,client3,0,100,l_c3_fw,vnf_fw,1000,100,l_fw_lb,vnf_lb,1000,100,l_lb_nat,vnf_nat,1000,100
16.0,client3,0,100,l_c3_fw,vnf_fw,1000,100,l_fw_lb,vnf_lb,1000,100,l_lb_nat,vnf_nat,1000,100
16.0,client4,0,100,l_c4_fw,vnf_fw,1000,100,l_fw_ids,vnf_ids,1000,100,l_ids_nat,vnf_nat,1000,100
16.0,client4,0,100,l_c4_fw,vnf_fw,1000,100,l_fw_ids,vnf_ids,1000,100,l_ids_nat,vnf_nat,1000,100
16.0,client4,0,100,l_c4_fw,vnf_fw,1000,100,l_fw_ids,vnf_ids,1000,100,l_ids_nat,vnf_nat,1000,100
16.0,client4,0,100,l_c4_fw,vnf_fw,1000,100,l_fw_ids,vnf_ids,1000,100,l_ids_nat,vnf_nat,1000,100
16.0,client4,0,100,l_c4_fw,vnf_fw,1000,100,l_fw_ids,vnf_ids,1000,100,l_ids_nat,vnf_nat,1000,100
16.0,client4,0,100,l_c4_fw,vnf_fw,1000,100,l_fw_ids,vnf_ids,1000,100,l_ids_nat,vnf_nat,1000,100
16.0,client4,0,100,l_c4_fw,vnf_fw,1000,100,l_fw_ids,vnf_ids,1000,100,l_ids_nat,vnf_nat,1000,100
16.0,client4,0,100,l_c4_fw,vnf_fw,1000,100,l_fw_ids,vnf_ids,1000,100,l_ids_nat,vnf_nat,1000,100
16.0,client4,0,100,l_c4_fw,vnf_fw,1000,100,l_fw_ids,vnf_ids,1000,100,l_ids_nat,vnf_nat,1000,100
16.0,client4,0,100,l_c4_fw,vnf_fw,1000,100,l_fw_ids,vnf_ids,1000,100,l_ids_nat,vnf_nat,1000,100
17.0,client1,0,100,l_c1_fw,vnf_fw,1000,100,l_fw_ids,vnf_ids,1000,100,l_ids_lb,vnf_lb,1000,100
17.0,client1,0,100,l_c1_fw,vnf_fw,1000,100,l_fw_ids,vnf_ids,1000,100,l_ids_lb,vnf_lb,1000,100
17.0,client1,0,100,l_c1_fw,vnf_fw,1000,100,l_fw_ids,vnf_ids,1000,100,l_ids_lb,vnf_lb,1000,100
17.0,client1,0,100,l_c1_fw,vnf_fw,1000,100,l_fw_ids,vnf_ids,1000,100,l_ids_lb,vnf_lb,1000,100
17.0,client1,0,100,l_c1_fw,vnf_fw,1000,100,l_fw_ids,vnf_ids,1000,100,l_ids_lb,vnf_lb,1000,100
17.0,client1,0,100,l_c1_fw,vnf_fw,1000,100,l_fw_ids,vnf_ids,1000,100,l_ids_lb,vnf_lb,1000,100
17.0,client1,0,100,l_c1_fw,vnf_fw,1000,100,l_fw_ids,vnf_ids,1000,100,l_ids_lb,vnf_lb,1000,100
17.0,client1,0,100,l_c1_fw,vnf_fw,1000,100,l_fw_ids,vnf_ids,1000,100,l_ids_lb,vnf_lb,1000,100
17.0,client1,0,100,l_c1_fw,vnf_fw,1000,100,l_fw_ids,vnf_ids,1000,100,l_ids_lb,vnf_lb,1000,100
17.0,client1,0,100,l_c1_fw,vnf_fw,1000,100,l_fw_ids,vnf_ids,1000,100,l_ids_lb,vnf_lb,1000,100
17.0,client2,0,100,l_c2_fw,vnf_fw,1000,100,l_fw_nat,vnf_nat,1000,100,l_nat_ids,vnf_ids,1000,100
17.0,client2,0,100,l_c2_fw,vnf_fw,1000,100,l_fw_nat,vnf_nat,1000,100,l_nat_ids,vnf_ids,1000,100
17.0,client2,0,100,l_c2_fw,vnf_fw,1000,100,l_fw_nat,vnf_nat,1000,100,l_nat_ids,vnf_ids,1000,100
17.0,client2,0,100,l_c2_fw,vnf_fw,1000,100,l_fw_nat,vnf_nat,1000,100,l_nat_ids,vnf_ids,1000,100
17.0,client2,0,100,l_c2_fw,vnf_fw,1000,100,l_fw_nat,vnf_nat,1000,100,l_nat_ids,vnf_ids,1000,100
17.0,client2,0,100,l_c2_fw,vnf_fw,1000,100,l_fw_nat,vnf_nat,1000,100,l_nat_ids,vnf_ids,1000,100
17.0,client2,0,100,l_c2_fw,vnf_fw,1000,100,l_fw_nat,vnf_nat,1000,100,l_nat_ids,vnf_ids,1000,100
17.0,client2,0,100,l_c2_fw,vnf_fw,1000,100,l_fw_nat,vnf_nat,1000,100,l_nat_ids,vnf_ids,1000,100
17.0,client2,0,100,l_c2_fw,vnf_fw,1000,100,l_fw_nat,vnf_nat,1000,100,l_nat_ids,vnf_ids,1000,100
17.0,client2,0,100,l_c2_fw,vnf_fw,1000,100,l_fw_nat,vnf_nat,1000,100,l_nat_ids,vnf_ids,1000,100
17.0,client3,0,100,l_c3_fw,vnf_fw,1000,100,l_fw_lb,vnf_lb,1000,100,l_lb_nat,vnf_nat,1000,100
17.0,client3,0,100,l_c3_fw,vnf_fw,1000,100,l_fw_lb,vnf_lb,1000,100,l_lb_nat,vnf_nat,1000,100
17.0,client3,0,100,l_c3_fw,vnf_fw,1000,100,l_fw_lb,vnf_lb,1000,100,l_lb_nat,vnf_nat,1000,100
17.0,client3,0,100,l_c3_fw,vnf_fw,1000,100,l_fw_lb,vnf_lb,1000,100,l_lb_nat,vnf_nat,1000,100
17.0,client3,0,100,l_c3_fw,vnf_fw,1000,100,l_fw_lb,vnf_lb,1000,100,l_lb_nat,vnf_nat,1000,100
17.0,client3,0,100,l_c3_fw,vnf_fw,1000,100,l_fw_lb,vnf_lb,1000,100,l_lb_nat,vnf_nat,1000,100
17.0,client3,0,100,l_c3_fw,vnf_fw,1000,100,l_fw_lb,vnf_lb,1000,100,l_lb_nat,vnf_nat,1000,100
17.0,client3,0,100,l_c3_fw,vnf_fw,1000,100,l_fw_lb,vnf_lb,1000,100,l_lb_nat,vnf_nat,1000,100
17.0,client3,0,100,l_c3_fw,vnf_fw,1000,100,l_fw_lb,vnf_lb,1000,100,l_lb_nat,vnf_nat,1000,100
17.0,client3,0,100,l_c3_fw,vnf_fw,1000,100,l_fw_lb,vnf_lb,1000,100,l_lb_nat,vnf_nat,1000,100
17.0,client4,0,100,l_c4_fw,vnf_fw,1000,100,l_fw_ids,vnf_ids,1000,100,l_ids_nat,vnf_nat,1000,100
17.0,client4,0,100,l_c4_fw,vnf_fw,1000,100,l_fw_ids,vnf_ids,1000,100,l_ids_nat,vnf_nat,1000,100
17.0,client4,0,100,l_c4_fw,vnf_fw,1000,100,l_fw_ids,vnf_ids,1000,100,l_ids_nat,vnf_nat,1000,100
17.0,client4,0,100,l_c4_fw,vnf_fw,1000,100,l_fw_ids,vnf_ids,1000,100,l_ids_nat,vnf_nat,1000,100
17.0,client4,0,100,l_c4_fw,vnf_fw,1000,100,l_fw_ids,vnf_ids,1000,100,l_ids_nat,vnf_nat,1000,100
17.0,client4,0,100,l_c4_fw,vnf_fw,1000,100,l_fw_ids,vnf_ids,1000,100,l_ids_nat,vnf_nat,1000,100
17.0,client4,0,100,l_c4_fw,vnf_fw,1000,100,l_fw_ids,vnf_ids,1000,100,l_ids_nat,vnf_nat,1000,100
17.0,client4,0,100,l_c4_fw,vnf_fw,1000,100,l_fw_ids,vnf_ids,1000,100,l_ids_nat,vnf_nat,1000,100
17.0,client4,0,100,l_c4_fw,vnf_fw,1000,100,l_fw_ids,vnf_ids,1000,100,l_ids_nat,vnf_nat,1000,100
17.0,client4,0,100,l_c4_fw,vnf_fw,1000,100,l_fw_ids,vnf_ids,1000,100,l_ids_nat,vnf_nat,1000,100
18.0,client1,0,100,l_c1_fw,vnf_fw,1000,100,l_fw_ids,vnf_ids,1000,100,l_ids_lb,vnf_lb,1000,100
18.0,client1,0,100,l_c1_fw,vnf_fw,1000,100,l_fw_ids,vnf_ids,1000,100,l_ids_lb,vnf_lb,1000,100
18.0,client1,0,100,l_c1_fw,vnf_fw,1000,100,l_fw_ids,vnf_ids,1000,100,l_ids_lb,vnf_lb,1000,100
18.0,client1,0,100,l_c1_fw,vnf_fw,1000,100,l_fw_ids,vnf_ids,1000,100,l_ids_lb,vnf_lb,1000,100
18.0,client1,0,100,l_c1_fw,vnf_fw,1000,100,l_fw_ids,vnf_ids,1000,100,l_ids_lb,vnf_lb,1000,100
18.0,client1,0,100,l_c1_fw,vnf_fw,1000,100,l_fw_ids,vnf_ids,1000,100,l_ids_lb,vnf_lb,1000,100
18.0,client1,0,100,l_c1_fw,vnf_fw,1000,100,l_fw_ids,vnf_ids,1000,100,l_ids_lb,vnf_lb,1000,100
18.0,client1,0,100,l_c1_fw,vnf_fw,1000,100,l_fw_ids,vnf_ids,1000,100,l_ids_lb,vnf_lb,1000,100
18.0,client1,0,100,l_c1_fw,vnf_fw,1000,100,l_fw_ids,vnf_ids,1000,100,l_ids_lb,vnf_lb,1000,100
18.0,client1,0,100,l_c1_fw,vnf_fw,1000,100,l_fw_ids,vnf_ids,1000,100,l_ids_lb,vnf_lb,1000,100
18.0,client2,0,100,l_c2_fw,vnf_fw,1000,100,l_fw_nat,vnf_nat,1000,100,l_nat_ids,vnf_ids,1000,100
18.0,client2,0,100,l_c2_fw,vnf_fw,1000,100,l_fw_nat,vnf_nat,1000,100,l_nat_ids,vnf_ids,1000,100
18.0,client2,0,100,l_c2_fw,vnf_fw,1000,100,l_fw_nat,vnf_nat,1000,100,l_nat_ids,vnf_ids,1000,100
18.0,client2,0,100,l_c2_fw,vnf_fw,1000,100,l_fw_nat,vnf_nat,1000,100,l_nat_ids,vnf_ids,1000,100
18.0,client2,0,100,l_c2_fw,vnf_fw,1000,100,l_fw_nat,vnf_nat,1000,100,l_nat_ids,vnf_ids,1000,100
18.0,client2,0,100,l_c2_fw,vnf_fw,1000,100,l_fw_nat,vnf_nat,1000,100,l_nat_ids,vnf_ids,1000,100
18.0,client2,0,100,l_c2_fw,vnf_fw,1000,100,l_fw_nat,vnf_nat,1000,100,l_nat_ids,vnf_ids,1000,100
18.0,client2,0,100,l_c2_fw,vnf_fw,1000,100,l_fw_nat,vnf_nat,1000,100,l_nat_ids,vnf_ids,1000,100
18.0,client2,0,100,l_c2_fw,vnf_fw,1000,100,l_fw_nat,vnf_nat,1000,100,l_nat_ids,vnf_ids,1000,100
18.0,client2,0,100,l_c2_fw,vnf_fw,1000,100,l_fw_nat,vnf_nat,1000,100,l_nat_ids,vnf_ids,1000,100
18.0,client3,0,100,l_c3_fw,vnf_fw,1000,100,l_fw_lb,vnf_lb,1000,100,l_lb_nat,vnf_nat,1000,100
18.0,client3,0,100,l_c3_fw,vnf_fw,1000,100,l_fw_lb,vnf_lb,1000,100,l_lb_nat,vnf_nat,1000,100
18.0,client3,0,100,l_c3_fw,vnf_fw,1000,100,l_fw_lb,vnf_lb,1000,100,l_lb_nat,vnf_nat,1000,100
18.0,client3,0,100,l_c3_fw,vnf_fw,1000,100,l_fw_lb,vnf_lb,1000,100,l_lb_nat,vnf_nat,1000,100
18.0,client3,0,100,l_c3_fw,vnf_fw,1000,100,l_fw_lb,vnf_lb,1000,100,l_lb_nat,vnf_nat,1000,100
18.0,client3,0,100,l_c3_fw,vnf_fw,1000,100,l_fw_lb,vnf_lb,1000,100,l_lb_nat,vnf_nat,1000,100
18.0,client3,0,100,l_c3_fw,vnf_fw,1000,100,l_fw_lb,vnf_lb,1000,100,l_lb_nat,vnf_nat,1000,100
18.0,client3,0,100,l_c3_fw,vnf_fw,1000,100,l_fw_lb,vnf_lb,1000,100,l_lb_nat,vnf_nat,1000,100
18.0,client3,0,100,l_c3_fw,vnf_fw,1000,100,l_fw_lb,vnf_lb,1000,100,l_lb_nat,vnf_nat,1000,100
18.0,client3,0,100,l_c3_fw,vnf_fw,1000,100,l_fw_lb,vnf_lb,1000,100,l_lb_nat,vnf_nat,1000,100
18.0,client4,0,100,l_c4_fw,vnf_fw,1000,100,l_fw_ids,vnf_ids,1000,100,l_ids_nat,vnf_nat,1000,100
18.0,client4,0,100,l_c4_fw,vnf_fw,1000,100,l_fw_ids,vnf_ids,1000,100,l_ids_nat,vnf_nat,1000,100
18.0,client4,0,100,l_c4_fw,vnf_fw,1000,100,l_fw_ids,vnf_ids,1000,100,l_ids_nat,vnf_nat,1000,100
18.0,client4,0,100,l_c4_fw,vnf_fw,1000,100,l_fw_ids,vnf_ids,1000,100,l_ids_nat,vnf_nat,1000,100
18.0,client4,0,100,l_c4_fw,vnf_fw,1000,100,l_fw_ids,vnf_ids,1000,100,l_ids_nat,vnf_nat,1000,100
18.0,client4,0,100,l_c4_fw,vnf_fw,1000,100,l_fw_ids,vnf_ids,1000,100,l_ids_nat,vnf_nat,1000,100
18.0,client4,0,100,l_c4_fw,vnf_fw,1000,100,l_fw_ids,vnf_ids,1000,100,l_ids_nat,vnf_nat,1000,100
18.0,client4,0,100,l_c4_fw,vnf_fw,1000,100,l_fw_ids,vnf_ids,1000,100,l_ids_nat,vnf_nat,1000,100
18.0,client4,0,100,l_c4_fw,vnf_fw,1000,100,l_fw_ids,vnf_ids,1000,100,l_ids_nat,vnf_nat,1000,100
18.0,client4,0,100,l_c4_fw,vnf_fw,1000,100,l_fw_ids,vnf_ids,1000,100,l_ids_nat,vnf_nat,1000,100
19.0,client1,0,100,l_c1_fw,vnf_fw,1000,100,l_fw_ids,vnf_ids,1000,100,l_ids_lb,vnf_lb,1000,100
19.0,client1,0,100,l_c1_fw,vnf_fw,1000,100,l_fw_ids,vnf_ids,1000,100,l_ids_lb,vnf_lb,1000,100
19.0,client1,0,100,l_c1_fw,vnf_fw,1000,100,l_fw_ids,vnf_ids,1000,100,l_ids_lb,vnf_lb,1000,100
19.0,client1,0,100,l_c1_fw,vnf_fw,1000,100,l_fw_ids,vnf_ids,1000,100,l_ids_lb,vnf_lb,1000,100
19.0,client1,0,100,l_c1_fw,vnf_fw,1000,100,l_fw_ids,vnf_ids,1000,100,l_ids_lb,vnf_lb,1000,100
19.0,client1,0,100,l_c1_fw,vnf_fw,1000,100,l_fw_ids,vnf_ids,1000,100,l_ids_lb,vnf_lb,1000,100
19.0,client1,0,100,l_c1_fw,vnf_fw,1000,100,l_fw_ids,vnf_ids,1000,100,l_ids_lb,vnf_lb,1000,100
19.0,client1,0,100,l_c1_fw,vnf_fw,1000,100,l_fw_ids,vnf_ids,1000,100,l_ids_lb,vnf_lb,1000,100
19.0,client1,0,100,l_c1_fw,vnf_fw,1000,100,l_fw_ids,vnf_ids,1000,100,l_ids_lb,vnf_lb,1000,100
19.0,client1,0,100,l_c1_fw,vnf_fw,1000,100,l_fw_ids,vnf_ids,1000,100,l_ids_lb,vnf_lb,1000,100
19.0,client2,0,100,l_c2_fw,vnf_fw,1000,100,l_fw_nat,vnf_nat,1000,100,l_nat_ids,vnf_ids,1000,100
19.0,client2,0,100,l_c2_fw,vnf_fw,1000,100,l_fw_nat,vnf_nat,1000,100,l_nat_ids,vnf_ids,1000,100
19.0,client2,0,100,l_c2_fw,vnf_fw,1000,100,l_fw_nat,vnf_nat,1000,100,l_nat_ids,vnf_ids,1000,100
19.0,client2,0,100,l_c2_fw,vnf_fw,1000,100,l_fw_nat,vnf_nat,1000,100,l_nat_ids,vnf_ids,1000,100
19.0,client2,0,100,l_c2_fw,vnf_fw,1000,100,l_fw_nat,vnf_nat,1000,100,l_nat_ids,vnf_ids,1000,100
19.0,client2,0,100,l_c2_fw,vnf_fw,1000,100,l_fw_nat,vnf_nat,1000,100,l_nat_ids,vnf_ids,1000,100
19.0,client2,0,100,l_c2_fw,vnf_fw,1000,100,l_fw_nat,vnf_nat,1000,100,l_nat_ids,vnf_ids,1000,100
19.0,client2,0,100,l_c2_fw,vnf_fw,1000,100,l_fw_nat,vnf_nat,1000,100,l_nat_ids,vnf_ids,1000,100
19.0,client2,0,100,l_c2_fw,vnf_fw,1000,100,l_fw_nat,vnf_nat,1000,100,l_nat_ids,vnf_ids,1000,100
19.0,client2,0,100,l_c2_fw,vnf_fw,1000,100,l_fw_nat,vnf_nat,1000,100,l_nat_ids,vnf_ids,1000,100
19.0,client3,0,100,l_c3_fw,vnf_fw,1000,100,l_fw_lb,vnf_lb,1000,100,l_lb_nat,vnf_nat,1000,100
19.0,client3,0,100,l_c3_fw,vnf_fw,1000,100,l_fw_lb,vnf_lb,1000,100,l_lb_nat,vnf_nat,1000,100
19.0,client3,0,100,l_c3_fw,vnf_fw,1000,100,l_fw_lb,vnf_lb,1000,100,l_lb_nat,vnf_nat,1000,100
19.0,client3,0,100,l_c3_fw,vnf_fw,1000,100,l_fw_lb,vnf_lb,1000,100,l_lb_nat,vnf_nat,1000,100
19.0,client3,0,100,l_c3_fw,vnf_fw,1000,100,l_fw_lb,vnf_lb,1000,100,l_lb_nat,vnf_nat,1000,100
19.0,client3,0,100,l_c3_fw,vnf_fw,1000,100,l_fw_lb,vnf_lb,1000,100,l_lb_nat,vnf_nat,1000,100
19.0,client3,0,100,l_c3_fw,vnf_fw,1000,100,l_fw_lb,vnf_lb,1000,100,l_lb_nat,vnf_nat,1000,100
19.0,client3,0,100,l_c3_fw,vnf_fw,1000,100,l_fw_lb,vnf_lb,1000,100,l_lb_nat,vnf_nat,1000,100
19.0,client3,0,100,l_c3_fw,vnf_fw,1000,100,l_fw_lb,vnf_lb,1000,100,l_lb_nat,vnf_nat,1000,100
19.0,client3,0,100,l_c3_fw,vnf_fw,1000,100,l_fw_lb,vnf_lb,1000,100,l_lb_nat,vnf_nat,1000,100
19.0,client4,0,100,l_c4_fw,vnf_fw,1000,100,l_fw_ids,vnf_ids,1000,100,l_ids_nat,vnf_nat,1000,100
19.0,client4,0,100,l_c4_fw,vnf_fw,1000,100,l_fw_ids,vnf_ids,1000,100,l_ids_nat,vnf_nat,1000,100
19.0,client4,0,100,l_c4_fw,vnf_fw,1000,100,l_fw_ids,vnf_ids,1000,100,l_ids_nat,vnf_nat,1000,100
19.0,client4,0,100,l_c4_fw,vnf_fw,1000,100,l_fw_ids,vnf_ids,1000,100,l_ids_nat,vnf_nat,1000,100
19.0,client4,0,100,l_c4_fw,vnf_fw,1000,100,l_fw_ids,vnf_ids,1000,100,l_ids_nat,vnf_nat,1000,100
19.0,client4,0,100,l_c4_fw,vnf_fw,1000,100,l_fw_ids,vnf_ids,1000,100,l_ids_nat,vnf_nat,1000,100
19.0,client4,0,100,l_c4_fw,vnf_fw,1000,100,l_fw_ids,vnf_ids,1000,100,l_ids_nat,vnf_nat,1000,100
19.0,client4,0,100,l_c4_fw,vnf_fw,1000,100,l_fw_ids,vnf_ids,1000,100,l_ids_nat,vnf_nat,1000,100
19.0,client4,0,100,l_c4_fw,vnf_fw,1000,100,l_fw_ids,vnf_ids,1000,100,l_ids_nat,vnf_nat,1000,100
19.0,client4,0,100,l_c4_fw,vnf_fw,1000,100,l_fw_ids,vnf_ids,1000,100,l_ids_nat,vnf_nat,1000,100
20.0,client1,0,100,l_c1_fw,vnf_fw,1000,100,l_fw_ids,vnf_ids,1000,100,l_ids_lb,vnf_lb,1000,100
20.0,client1,0,100,l_c1_fw,vnf_fw,1000,100,l_fw_ids,vnf_ids,1000,100,l_ids_lb,vnf_lb,1000,100
20.0,client1,0,100,l_c1_fw,vnf_fw,1000,100,l_fw_ids,vnf_ids,1000,100,l_ids_lb,vnf_lb,1000,100
20.0,client1,0,100,l_c1_fw,vnf_fw,1000,100,l_fw_ids,vnf_ids,1000,100,l_ids_lb,vnf_lb,1000,100
20.0,client1,0,100,l_c1_fw,vnf_fw,1000,100,l_fw_ids,vnf_ids,1000,100,l_ids_lb,vnf_lb,1000,100
20.0,client1,0,100,l_c1_fw,vnf_fw,1000,100,l_fw_ids,vnf_ids,1000,100,l_ids_lb,vnf_lb,1000,100
20.0,client1,0,100,l_c1_fw,vnf_fw,1000,100,l_fw_ids,vnf_ids,1000,100,l_ids_lb,vnf_lb,1000,100
20.0,client1,0,100,l_c1_fw,vnf_fw,1000,100,l_fw_ids,vnf_ids,1000,100,l_ids_lb,vnf_lb,1000,100
20.0,client1,0,100,l_c1_fw,vnf_fw,1000,100,l_fw_ids,vnf_ids,1000,100,l_ids_lb,vnf_lb,1000,100
20.0,client1,0,100,l_c1_fw,vnf_fw,1000,100,l_fw_ids,vnf_ids,1000,100,l_ids_lb,vnf_lb,1000,100
20.0,client2,0,100,l_c2_fw,vnf_fw,1000,100,l_fw_nat,vnf_nat,1000,100,l_nat_ids,vnf_ids,1000,100
20.0,client2,0,100,l_c2_fw,vnf_fw,1000,100,l_fw_nat,vnf_nat,1000,100,l_nat_ids,vnf_ids,1000,100
20.0,client2,0,100,l_c2_fw,vnf_fw,1000,100,l_fw_nat,vnf_nat,1000,100,l_nat_ids,vnf_ids,1000,100
20.0,client2,0,100,l_c2_fw,vnf_fw,1000,100,l_fw_nat,vnf_nat,1000,100,l_nat_ids,vnf_ids,1000,100
20.0,client2,0,100,l_c2_fw,vnf_fw,1000,100,l_fw_nat,vnf_nat,1000,100,l_nat_ids,vnf_ids,1000,100
20.0,client2,0,100,l_c2_fw,vnf_fw,1000,100,l_fw_nat,vnf_nat,1000,100,l_nat_ids,vnf_ids,1000,100
20.0,client2,0,100,l_c2_fw,vnf_fw,1000,100,l_fw_nat,vnf_nat,1000,100,l_nat_ids,vnf_ids,1000,100
20.0,client2,0,100,l_c2_fw,vnf_fw,1000,100,l_fw_nat,vnf_nat,1000,100,l_nat_ids,vnf_ids,1000,100
20.0,client2,0,100,l_c2_fw,vnf_fw,1000,100,l_fw_nat,vnf_nat,1000,100,l_nat_ids,vnf_ids,1000,100
20.0,client2,0,100,l_c2_fw,vnf_fw,1000,100,l_fw_nat,vnf_nat,1000,100,l_nat_ids,vnf_ids,1000,100
20.0,client3,0,100,l_c3_fw,vnf_fw,1000,100,l_fw_lb,vnf_lb,1000,100,l_lb_nat,vnf_nat,1000,100
20.0,client3,0,100,l_c3_fw,vnf_fw,1000,100,l_fw_lb,vnf_lb,1000,100,l_lb_nat,vnf_nat,1000,100
